User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
cbirdsey,ASIAIDPBGETX4FQWDSSQ,2020-09-09T14:57:22Z,apigateway.amazonaws.com,DeleteStage,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],ad3aaf37-a737-4dc1-bacf-9dd7405a4fa1,60691d65-7504-4d8e-af19-19efb8e80be6,false,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:22Z,s3.amazonaws.com,DeleteBucketPolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""serverless-todo-app-dev-serverlessdeploymentbucke-1xw88xhrhbay3""}]",6567093C807E24CD,6cda8939-8c3b-4981-a8b8-1ed86a7515e0,false,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:22Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-UpdateTodo""}]",1e687e78-be75-48d7-b94e-57836a850e57,738c5940-7978-4513-9fab-e6b2551cd21e,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:22Z,apigateway.amazonaws.com,DeleteDeployment,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,BadRequestException,[],0b201a72-9bc8-4f4c-a4b3-09a97142984a,9226cb0e-b754-4888-af6e-3fa255ecc16c,false,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:22Z,apigateway.amazonaws.com,DeleteGatewayResponse,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],41961dc4-6eeb-4f2b-a52f-6e5ce298b53d,dd133885-48e1-4a2b-ad00-ece56672306a,false,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:22Z,sns.amazonaws.com,Unsubscribe,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],ab7ceb25-4afa-520b-a740-bcf7a568ef20,fa5a6d74-64d1-47ae-a7e6-4cb7bd5d84d7,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-Auth""}]",cf52cdf9-88a0-4af9-b042-ae3bfef35e6b,0f27b271-0544-4b0e-b9ea-c2e590dbe3fd,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-CreateTodo""}]",f9b34bf9-b96b-45e6-9840-906005f190d8,2e9ed089-f0ff-4431-af65-8f9666704c4f,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-GetTodos""}]",96d73cc6-2235-4e9f-9b70-aec35e0f5bd6,4d7dc25e-a1be-4038-b32b-e840dc6404de,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-ConnectHandler""}]",9024630e-9a85-4b0d-afbd-ed90ec5e7c4f,5af18a39-442c-4f2c-a293-13eb09d83b97,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-DeleteTodo""}]",53a4e217-f61c-44c0-9c2d-f8dd80ef2b9f,7fe38550-d35d-4e9b-9647-26c39028ce5f,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,dynamodb.amazonaws.com,DeleteTable,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""b3614b2e-6acd-4711-8a44-6cd5c0843692""},{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""arn:aws:dynamodb:us-east-1:374542718929:table/connections-dev""},{""resourceType"":""AWS::DynamoDB::Table"",""resourceName"":""connections-dev""}]",S27A4QKALDPQF2MUJA37M4O2GJVV4KQNSO5AEMVJF66Q9ASUAAJG,829c5a22-fd38-4af8-9ff5-0a80f01151b7,false,AwsApiCall,374542718929,Management
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-DisconnectHandler""}]",0d5fa596-1e9a-488d-a915-0d99f57796b4,909425b1-30ce-486a-a252-859d5e84cab7,,AwsApiCall,374542718929,
cbirdsey,ASIAIQLZMEL2QNAGZN4A,2020-09-09T14:57:21Z,lambda.amazonaws.com,RemovePermission20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""arn:aws:lambda:us-east-1:374542718929:function:serverless-todo-app-dev-SendUploadNotifications""}]",d9d71fd4-fe9b-434a-9d5e-de4a69f60140,99824b00-f87d-429b-a283-039f93445e9d,,AwsApiCall,374542718929,
cbirdsey,AKIAVOND4K7I35BTCSGI,2020-09-09T14:57:18Z,cloudformation.amazonaws.com,DeleteStack,us-east-1,104.12.53.248,aws-sdk-nodejs/2.706.0 win32/v12.16.3 promise,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""serverless-todo-app-dev""}]",a68e2bf2-5e6c-493d-a66c-a0e3e55f6208,0f42a167-8fef-4a39-a89c-bde50628dfaf,,AwsApiCall,374542718929,
cbirdsey,,2020-09-09T14:55:37Z,signin.amazonaws.com,ConsoleLogin,us-east-1,104.12.53.248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.83 Safari/537.36",,[],,796c77f3-bcd5-4552-b981-c1687c65f78e,,AwsConsoleSignIn,374542718929,
serverless-todo-app-dev-CreateTodo,ASIAVOND4K7IVEO2V6K2,2020-09-09T10:35:16Z,logs.amazonaws.com,CreateLogStream,us-east-1,35.172.195.176,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],f1bc518e-ebea-4020-980f-8ea69b5af00a,d12b339c-fa50-419f-891b-d70527fc1fda,,AwsApiCall,374542718929,
serverless-todo-app-dev-Auth,ASIAVOND4K7IUFQVCXUO,2020-09-09T10:35:14Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.165.64.6,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],bcbc3c89-869c-48b2-b381-f51f64d72fe0,0d82f9a1-1516-4945-9533-3873d29baf78,,AwsApiCall,374542718929,
cbirdsey,AKIAVOND4K7I35BTCSGI,2020-09-09T10:34:20Z,logs.amazonaws.com,DeleteLogGroup,us-east-1,104.12.53.248,aws-sdk-nodejs/2.706.0 win32/v12.16.3 promise,ResourceNotFoundException,[],3446c209-b637-482f-8060-0a95135fa6ec,0cb287c3-bd28-467b-a9c8-19c7a7758272,,AwsApiCall,374542718929,
cbirdsey,AKIAVOND4K7I35BTCSGI,2020-09-09T10:34:19Z,apigateway.amazonaws.com,UpdateStage,us-east-1,104.12.53.248,aws-sdk-nodejs/2.706.0 win32/v12.16.3 promise,,"[{""resourceType"":""AWS::ApiGateway::Stage"",""resourceName"":""dev""},{""resourceType"":""AWS::ApiGateway::RestApi"",""resourceName"":""3pnspko3g7""}]",306133f8-ba57-4b25-8ad9-48a67353621a,533c2adf-d28b-4c08-83d7-b60dba84a4df,false,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:12Z,apigateway.amazonaws.com,DeleteDeployment,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],04445017-a9d6-4785-873e-8569e06ad068,7102ffda-fcd9-4a81-96f3-149975401883,false,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:06Z,apigateway.amazonaws.com,CreateDeployment,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::ApiGateway::Stage"",""resourceName"":""dev""},{""resourceType"":""AWS::ApiGateway::Deployment"",""resourceName"":""h7i6wf""},{""resourceType"":""AWS::ApiGateway::RestApi"",""resourceName"":""3pnspko3g7""}]",6581af77-5ed7-48c0-bf5a-703a64eb62cf,3270db75-5a69-4313-b86c-344cf234d5f2,false,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:05Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-ConnectHandler""}]",4b62d574-6335-4201-b9be-24d7fc4eb9b3,54b25fb9-97ac-4b40-8e5a-0a1420c5a1fa,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:05Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-DisconnectHandler""}]",a94bfd2c-ec1a-4df0-af81-ef87e9a3cf78,a55ee9e1-813e-40c2-8035-5897ef9ebb26,,AwsApiCall,374542718929,
cbirdsey,ASIAJH3U4AMBFETYP47Q,2020-09-09T10:34:04Z,kms.amazonaws.com,CreateGrant,us-east-1,lambda.amazonaws.com,lambda.amazonaws.com,,[],c4dc6428-fd0f-4615-acfc-93d9b46530f4,31993db0-ae0a-4904-b6cf-09b41f12b099,false,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:04Z,lambda.amazonaws.com,UpdateFunctionConfiguration20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-ConnectHandler""}]",fcd38dc8-0a2d-4fcc-9bdd-be21a63ae3c9,5ebca182-ffb1-45fa-8f94-001503ed242e,,AwsApiCall,374542718929,
cbirdsey,ASIAJH3U4AMBFETYP47Q,2020-09-09T10:34:04Z,kms.amazonaws.com,CreateGrant,us-east-1,lambda.amazonaws.com,lambda.amazonaws.com,,[],b72f1eb8-8b8c-414e-8d65-ccf4a06f183c,8f425edb-e9ac-4888-9c7b-0252ef4068a3,false,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:04Z,lambda.amazonaws.com,UpdateFunctionConfiguration20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-DisconnectHandler""}]",8c0a838b-05ba-4401-9b28-6a57dd011d8e,e10c4d06-4a45-4df7-ada2-a26b9f395b71,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:03Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-SendUploadNotifications""}]",15b804b5-bbb7-49d9-9563-c4e6fa65bbc0,b2659a5e-9fa1-4c36-9eda-118108229401,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:34:03Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-Auth""}]",0521bee4-aec3-4c49-ac7a-051f1577e3f4,d44a02a4-6cb4-4249-835c-baae1acae230,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:47Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-CreateTodo""}]",49acaf1e-1460-4835-b288-73bde93408d8,33172103-436a-4898-9e6e-b523732501a2,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:47Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-us-east-1-lambdaRole""}]",d6b02dc0-ae5e-4fe4-8e84-fa8d65bf5203,88786b61-6b12-4060-ad99-d0a2b7ee70c7,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:47Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-DisconnectHandler-us-east-1-lambdaRole""}]",b7ff52e7-e706-444d-ab7b-9a9c9fcaad97,9078516b-973d-419b-baad-6ed4cc308545,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:47Z,iam.amazonaws.com,PutRolePolicy,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""serverless-todo-app-dev-lambda""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-ConnectHandler-us-east-1-lambdaRole""}]",23fdaddb-d8af-4ed2-959d-2fa4a3b617b1,a2805b65-fcda-423e-a920-7b913a762eea,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:47Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-UpdateTodo""}]",e0046c16-d97a-4247-8213-2fd45cfbadfb,b2dd1463-d051-4b23-b690-06173c646919,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:47Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-DeleteTodo""}]",f17ee0c4-d230-4d9f-9cc4-ffcf25954d04,de85a467-4200-47b3-be21-faf4f1a23374,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:46Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-GetTodos""}]",444907e7-5cad-43ba-98ff-a24f869506f2,35c07faa-cf3d-4cbd-99c7-9b40c5913862,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:46Z,iam.amazonaws.com,CreateRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROAVOND4K7IVOTECFMKV""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-ConnectHandler-us-east-1-lambdaRole""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::374542718929:role/serverless-todo-app-dev-ConnectHandler-us-east-1-lambdaRole""}]",3af8d651-3374-434c-bbeb-f2fad3d08fa9,a303740e-1cd6-419e-9343-7f215cc76280,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:46Z,iam.amazonaws.com,CreateRole,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""serverless-todo-app-dev-DisconnectHandler-us-east-1-lambdaRole""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROAVOND4K7ISVMH27MOZ""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::374542718929:role/serverless-todo-app-dev-DisconnectHandler-us-east-1-lambdaRole""}]",a26b9a45-aeb9-4b28-b32c-61e7769651f8,e958224b-2f54-493c-a20e-198c41106f15,,AwsApiCall,374542718929,
cbirdsey,ASIAIR7LQLGNB5P7VWFA,2020-09-09T10:33:46Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-GenerateUploadUrl""}]",09cad5ae-11a6-4bcc-bbab-5aa7b4838a0e,fdd13860-4b21-40fc-bba2-4552c9ee2759,,AwsApiCall,374542718929,
cbirdsey,AKIAVOND4K7I35BTCSGI,2020-09-09T10:33:15Z,cloudformation.amazonaws.com,UpdateStack,us-east-1,104.12.53.248,aws-sdk-nodejs/2.706.0 win32/v12.16.3 promise,,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:us-east-1:374542718929:stack/serverless-todo-app-dev/74706730-f1f0-11ea-a3eb-12b6a099270b""}]",af4467bf-8753-4530-bb2a-94f38f2b79f3,f08b60db-a18c-4a49-b5d5-060bb1b14e47,,AwsApiCall,374542718929,
serverless-todo-app-dev-DeleteTodo,ASIAVOND4K7I7ZLTDQCE,2020-09-09T10:30:17Z,logs.amazonaws.com,CreateLogStream,us-east-1,18.232.136.116,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],6c324487-f41a-4bd0-8023-34f7caa8add0,8b9c5c8b-3e86-464a-8564-fd43586be6a0,,AwsApiCall,374542718929,
serverless-todo-app-dev-GetTodos,ASIAVOND4K7IR2O7F47G,2020-09-09T10:30:11Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.83.127.17,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],a5cc5026-9eba-4730-9d46-ebf8cd5b800f,19b04c42-5482-4ce6-a72d-7d62ff97e3fe,,AwsApiCall,374542718929,
serverless-todo-app-dev-GetTodos,ASIAVOND4K7ITIZ3VZG6,2020-09-09T10:21:05Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.229.118.8,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],7196a079-26e0-41b3-b4aa-ae6cc112ffaa,1cd6c11d-d7c6-49be-abb2-de7c097eb716,,AwsApiCall,374542718929,
serverless-todo-app-dev-Auth,ASIAVOND4K7IS77IESHI,2020-09-09T10:21:03Z,logs.amazonaws.com,CreateLogStream,us-east-1,34.230.83.167,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],14c853d4-092e-4a97-b283-c2bab120a89d,4d22cac3-c9ad-4c93-9d7f-1f544f1c6f2e,,AwsApiCall,374542718929,
serverless-todo-app-dev-GetTodos,ASIAVOND4K7IR6V7UQ4V,2020-09-09T05:01:27Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.237.67.250,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],c948c736-cf2d-49ad-aef7-ca80fa376c11,48412337-171f-4a76-8d81-5f45ba678f57,,AwsApiCall,374542718929,
serverless-todo-app-dev-Auth,ASIAVOND4K7I2MOXPGOM,2020-09-09T05:01:25Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.197.142.98,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],2ba9d009-120b-4a84-92ea-30e505a40780,6c78562f-5b7c-40a6-a6fd-6903bfc253e0,,AwsApiCall,374542718929,
serverless-todo-app-dev-GenerateUploadUrl,ASIAVOND4K7IW2IKM7UU,2020-09-09T04:00:51Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.227.253.193,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],a2c0439b-c41e-4d5e-b70e-65e35977b2d1,743f2f20-ee12-4467-8cfc-5b66524dd078,,AwsApiCall,374542718929,
serverless-todo-app-dev-Auth,ASIAVOND4K7IUYNRKYHH,2020-09-09T04:00:49Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.236.79.45,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],1cfc077e-9122-4272-ac8a-32bf976a6e04,cba5892e-4c95-46f9-b798-a6c6bef1bd6d,,AwsApiCall,374542718929,
serverless-todo-app-dev-SendUploadNotifications,ASIAVOND4K7IZWB4WU6I,2020-09-09T03:57:40Z,logs.amazonaws.com,CreateLogStream,us-east-1,3.236.79.15,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],ad69b0f1-dc6b-4a1e-b0a2-3be6cfbc4df2,11904c52-c87e-412f-8ada-09ac4d320826,,AwsApiCall,374542718929,
cbirdsey,AKIAVOND4K7I35BTCSGI,2020-09-09T03:57:10Z,apigateway.amazonaws.com,UpdateStage,us-east-1,104.12.53.248,aws-sdk-nodejs/2.706.0 win32/v12.16.3 promise,,"[{""resourceType"":""AWS::ApiGateway::Stage"",""resourceName"":""dev""},{""resourceType"":""AWS::ApiGateway::RestApi"",""resourceName"":""3pnspko3g7""}]",ecc8247c-b477-4285-900b-6c79764deb4f,730f3305-a54b-4ab0-bc58-eb82d033cda3,false,AwsApiCall,374542718929,
cbirdsey,AKIAVOND4K7I35BTCSGI,2020-09-09T03:57:10Z,logs.amazonaws.com,DeleteLogGroup,us-east-1,104.12.53.248,aws-sdk-nodejs/2.706.0 win32/v12.16.3 promise,ResourceNotFoundException,[],3ae17b5c-13b9-4c3e-a164-0834d2c6dd42,e93cd58d-e672-44af-b001-945d59035183,,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:57:04Z,apigateway.amazonaws.com,DeleteDeployment,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,[],e4fda29e-630b-4e6d-ade4-743932d64152,d0f38bee-5b7d-41e5-9243-d93fcca43b28,false,AwsApiCall,374542718929,
serverless-todo-app-dev-SendUploadNotifications,ASIAVOND4K7I6VVI7IRO,2020-09-09T03:56:45Z,logs.amazonaws.com,CreateLogStream,us-east-1,54.91.178.31,awslambda-worker/1.0 rusoto/0.42.0 rust/1.45.2 linux,,[],7784ad89-d80e-4a35-8170-d184a2a099f9,17e217d5-80cc-4085-98f1-c82cc5f91717,,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:40Z,apigateway.amazonaws.com,CreateDeployment,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::ApiGateway::Stage"",""resourceName"":""dev""},{""resourceType"":""AWS::ApiGateway::Deployment"",""resourceName"":""27ka8j""},{""resourceType"":""AWS::ApiGateway::RestApi"",""resourceName"":""3pnspko3g7""}]",01fc837f-1714-43f9-a144-3f2c4546e7bb,3490fd2a-41b9-46c2-b96d-a5a407f840ef,false,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:37Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-DisconnectHandler""}]",75beb388-1d7d-46e9-ba51-2ee77c31cf4b,f8761aa9-b349-47ca-a602-70efdb2ebea2,,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:36Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-CreateTodo""}]",8ec6c438-7ccc-4f96-be51-25da93981188,07354ef1-9356-4fa8-8179-767050bd1f1f,,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:36Z,s3.amazonaws.com,PutBucketTagging,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""serverless-todo-images777-dev""}]",D6C8167E04D26693,12147268-4524-4043-ad3e-617f23ee8b1d,false,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:36Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-SendUploadNotifications""}]",8e8ea5f8-b2ed-4677-9764-034ff01be27f,37b52907-680d-4446-b895-fc9cd53b7556,,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:36Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-DeleteTodo""}]",e1b82e41-2152-458a-abed-5b0c7bd12215,6a3da4c1-6e53-4980-9ec7-c4d7674cd7b7,,AwsApiCall,374542718929,
cbirdsey,ASIAJ6WP7X3I3BOYRTFQ,2020-09-09T03:56:36Z,lambda.amazonaws.com,UpdateFunctionCode20150331v2,us-east-1,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""serverless-todo-app-dev-ConnectHandler""}]",20fbc527-4b39-4264-828a-70f0c5aaf3d1,7cf34176-e747-4795-bfb8-e13fab876403,,AwsApiCall,374542718929,
